2024_04_16__12:50:15.750127: CONFIG: CAN_MODE = 0, CAMERA_MODE = 2, CAM_INDEX = 0, VISUALIZE = 1, MISSION_SELECTED = 0
2024_04_16__12:50:16.766741: Iter 0, FPS: -1.0, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': -1.0, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:17.983300: Iter 13, FPS: 8.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.647300646129613, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:18.098328: Iter 14, FPS: 9.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.7713292610764, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:18.217044: Iter 15, FPS: 8.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.693542703881342, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:18.304776: Iter 16, FPS: 8.4, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.42346429525376, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:18.413669: Iter 17, FPS: 11.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 11.529781736214195, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:18.519735: Iter 18, FPS: 9.2, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.157928982067569, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:18.630741: Iter 19, FPS: 9.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.475184226339735, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:18.754485: Iter 20, FPS: 9.0, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.008578362937348, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:18.863811: Iter 21, FPS: 8.1, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.146873955978215, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:18.997103: Iter 22, FPS: 9.1, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.147004431417704, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:19.097011: Iter 23, FPS: 7.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.502287727833724, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:19.198997: Iter 24, FPS: 10.1, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 10.085467783666285, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:19.308023: Iter 25, FPS: 9.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.710026021168822, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:19.431230: Iter 26, FPS: 9.3, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.257110066432718, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:19.546956: Iter 27, FPS: 8.1, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.116384465042476, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:19.714206: Iter 28, FPS: 8.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.701135380600405, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:19.814972: Iter 29, FPS: 6.0, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 5.979084698986167, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:19.937075: Iter 30, FPS: 9.9, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.92394089602385, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:20.052719: Iter 31, FPS: 8.2, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.18982457784651, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:20.182022: Iter 32, FPS: 8.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.647211507338463, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:20.297066: Iter 33, FPS: 7.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.733802416960766, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:20.401286: Iter 34, FPS: 8.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.692281548166754, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:20.514281: Iter 35, FPS: 9.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.595095280580148, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:20.646494: Iter 36, FPS: 8.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.84995621762478, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:20.765867: Iter 37, FPS: 7.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.607224344255457, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:20.865903: Iter 38, FPS: 8.4, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.44818459778357, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:20.981182: Iter 39, FPS: 10.0, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.996410704965191, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:21.099129: Iter 40, FPS: 8.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.67459194731922, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:21.198795: Iter 41, FPS: 8.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.53223972350549, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:21.314776: Iter 42, FPS: 10.0, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 10.033547992000535, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:21.405065: Iter 43, FPS: 8.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.622094314023764, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:21.531994: Iter 44, FPS: 11.1, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 11.075473591372637, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:21.629311: Iter 45, FPS: 7.9, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.878417443212448, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:21.767032: Iter 46, FPS: 10.3, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 10.27574937220555, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:21.852875: Iter 47, FPS: 7.3, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.261040950756953, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:21.965152: Iter 48, FPS: 11.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 11.649226496319956, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:22.079549: Iter 49, FPS: 9.0, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.986439900843516, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:22.229310: Iter 50, FPS: 8.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.741520672593964, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:22.346026: Iter 51, FPS: 6.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 6.722071927687672, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:22.431009: Iter 52, FPS: 8.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.56784736691588, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:22.547016: Iter 53, FPS: 11.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 11.766944968129994, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:22.647453: Iter 54, FPS: 8.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.620180529751238, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:22.748331: Iter 55, FPS: 10.0, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.956568390067892, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:22.852217: Iter 56, FPS: 9.9, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.912870435364214, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:22.948507: Iter 57, FPS: 9.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.625946402465752, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:23.068470: Iter 58, FPS: 10.4, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 10.385359536679154, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:23.165383: Iter 59, FPS: 8.3, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.3358918201295, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:23.264983: Iter 60, FPS: 10.4, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 10.42710752019888, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:23.351563: Iter 61, FPS: 10.0, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 10.040176947088225, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:23.529705: Iter 62, FPS: 11.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 11.549974665697354, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:23.629477: Iter 63, FPS: 5.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 5.613489600271955, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:23.747401: Iter 64, FPS: 10.1, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 10.095663560040052, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:23.830675: Iter 65, FPS: 8.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.53553876428846, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:23.947900: Iter 66, FPS: 12.0, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 12.008600672822274, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:24.047302: Iter 67, FPS: 8.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.530643209437129, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:24.162740: Iter 68, FPS: 10.1, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 10.060116472066852, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:24.293489: Iter 69, FPS: 8.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.66265990887724, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:24.411488: Iter 70, FPS: 7.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.690340466337489, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:24.517025: Iter 71, FPS: 8.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.474608325284992, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:24.630912: Iter 72, FPS: 9.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.475419687293149, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:24.760875: Iter 73, FPS: 8.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.780609531944114, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:24.833700: Iter 74, FPS: 7.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.6945023334996625, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:24.961280: Iter 75, FPS: 13.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 13.731466809842463, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:25.063707: Iter 76, FPS: 7.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.838267558203421, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:25.167890: Iter 77, FPS: 9.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.76298203266661, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:25.295677: Iter 78, FPS: 9.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.598498769952515, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:25.397610: Iter 79, FPS: 7.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.825529826839585, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:25.528835: Iter 80, FPS: 9.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.810388340658236, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:25.630824: Iter 81, FPS: 7.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 7.620506652470853, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:25.747595: Iter 82, FPS: 9.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.8049989246608, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:25.862028: Iter 83, FPS: 8.6, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.563736409575826, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:25.963880: Iter 84, FPS: 8.7, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.738715914394293, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:26.062517: Iter 85, FPS: 9.8, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 9.818265237807648, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:26.180636: Iter 86, FPS: 10.1, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 10.13817274735687, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
2024_04_16__12:50:26.280708: Iter 87, FPS: 8.5, STATE: {'speed': -1.0, 'rpm': -1.0, 'speed_senfl': -1.0, 'fps': 8.46600421049232, 'orientation_y_rad': 0.0}, ACTUATION: {'acc': 1.0, 'steer': 2.7851961935888094, 'throttle': 0.0, 'brake': 0.0}
